  0.12230441E+01 -0.71189187E+01
  0.12281592E+01 -0.71178845E+01
  0.12332743E+01 -0.71168718E+01
  0.12383895E+01 -0.71158815E+01
  0.12435046E+01 -0.71149146E+01
  0.12486197E+01 -0.71139721E+01
  0.12537349E+01 -0.71130547E+01
  0.12588500E+01 -0.71121633E+01
  0.12639651E+01 -0.71112987E+01
  0.12690803E+01 -0.71104618E+01
  0.12741954E+01 -0.71096533E+01
  0.12793106E+01 -0.71088739E+01
  0.12844257E+01 -0.71081243E+01
  0.12895408E+01 -0.71074051E+01
  0.12946560E+01 -0.71067170E+01
  0.12997711E+01 -0.71060607E+01
  0.13048862E+01 -0.71054366E+01
  0.13100014E+01 -0.71048453E+01
  0.13151165E+01 -0.71042873E+01
  0.13202317E+01 -0.71037631E+01
  0.13253468E+01 -0.71032732E+01
  0.13304619E+01 -0.71028179E+01
  0.13355771E+01 -0.71023976E+01
  0.13406922E+01 -0.71020127E+01
  0.13458073E+01 -0.71016635E+01
  0.13509225E+01 -0.71013504E+01
  0.13560376E+01 -0.71010735E+01
  0.13611528E+01 -0.71008331E+01
  0.13662679E+01 -0.71006295E+01
  0.13713830E+01 -0.71004630E+01
  0.13764982E+01 -0.71003340E+01
  0.13816133E+01 -0.71002438E+01
  0.13867284E+01 -0.71001987E+01
  0.13918436E+01 -0.71001994E+01
  
  0.00000000E+00 -0.71001137E+01
  0.50948241E-02 -0.71000533E+01
  0.10189648E-01 -0.70998693E+01
  0.15284472E-01 -0.70995618E+01
  0.20379296E-01 -0.70991316E+01
  0.25474120E-01 -0.70985791E+01
  0.30568944E-01 -0.70979052E+01
  0.35663768E-01 -0.70971106E+01
  0.40758593E-01 -0.70961961E+01
  0.45853417E-01 -0.70951629E+01
  0.50948241E-01 -0.70940121E+01
  0.56043065E-01 -0.70927450E+01
  0.61137889E-01 -0.70913630E+01
  0.66232713E-01 -0.70898677E+01
  0.71327537E-01 -0.70882608E+01
  0.76422361E-01 -0.70865440E+01
  0.81517185E-01 -0.70847194E+01
  0.86612009E-01 -0.70827888E+01
  0.91706833E-01 -0.70807545E+01
  0.96801657E-01 -0.70786187E+01
  0.10189648E+00 -0.70763837E+01
  0.10699131E+00 -0.70740520E+01
  0.11208613E+00 -0.70716261E+01
  0.11718095E+00 -0.70691086E+01
  0.12227578E+00 -0.70665022E+01
  0.12737060E+00 -0.70638097E+01
  0.13246543E+00 -0.70610339E+01
  0.13756025E+00 -0.70581779E+01
  0.14265507E+00 -0.70552445E+01
  0.14774990E+00 -0.70522368E+01
  0.15284472E+00 -0.70491581E+01
  0.15793955E+00 -0.70460113E+01
  0.16303437E+00 -0.70427998E+01
  0.16812919E+00 -0.70395268E+01
  0.17322402E+00 -0.70361956E+01
  0.17831884E+00 -0.70328095E+01
  0.18341367E+00 -0.70293720E+01
  0.18850849E+00 -0.70258864E+01
  0.19360331E+00 -0.70223562E+01
  0.19869814E+00 -0.70187848E+01
  0.20379296E+00 -0.70151756E+01
  0.20888779E+00 -0.70115323E+01
  0.21398261E+00 -0.70078582E+01
  0.21907743E+00 -0.70041569E+01
  0.22417226E+00 -0.70004319E+01
  0.22926708E+00 -0.69966867E+01
  0.23436191E+00 -0.69929249E+01
